date,temperature_mean_c,temperature_min_c,temperature_max_c,relative_humidity_mean_pct,total_precipitation_mm,wind_speed_mean_ms,surface_pressure_mean_hpa,sin_day,cos_day
2004-09-24,23.6639,16.2315,30.4528,53.7362,0.0,1.6808,917.0428,-0.994788,-0.101962
2004-09-25,23.6518,16.7246,30.8331,55.6446,0.0,2.0569,916.5888,-0.996395,-0.084835
2004-09-26,24.2556,18.7455,30.6485,61.0105,0.0,2.5519,917.8398,-0.997707,-0.067683
2004-09-27,24.0293,17.7327,30.2484,52.4162,0.0,1.8286,917.6218,-0.998724,-0.050511
2004-09-28,24.3587,18.4229,30.5233,44.8413,0.0,2.7329,915.7569,-0.999445,-0.033324
2004-09-29,23.6309,16.7942,31.146,41.3112,0.0,2.2281,913.2136,-0.99987,-0.016127
2004-09-30,21.7779,18.2976,25.37,66.2831,0.0119,4.5844,916.0776,-0.999999,0.001075
2004-10-01,18.9968,16.6792,22.5114,71.6541,1.7796,3.989,918.2847,-0.999833,0.018277
2004-10-02,19.6242,16.2518,25.2079,79.4065,4.7426,2.3553,916.4725,-0.999371,0.035473
2004-10-03,18.1779,17.3453,19.1974,93.7887,28.6288,2.1546,915.8482,-0.998613,0.052658
2004-10-04,16.8901,15.3879,18.7704,87.5518,17.4165,2.799,916.1064,-0.997559,0.069828
2004-10-05,19.7458,14.9158,26.8524,73.7622,0.0067,1.8628,915.5945,-0.99621,0.086977
2004-10-06,19.5787,14.6358,25.1374,69.2752,0.658,2.3763,915.0417,-0.994567,0.104101
2004-10-07,18.1861,12.9217,24.6331,62.057,0.0019,2.1566,916.4309,-0.992629,0.121193
2004-10-08,18.2852,11.8528,25.6528,60.0941,0.0,1.6576,916.314,-0.990397,0.13825
2004-10-09,20.6431,13.0403,29.5437,57.0217,0.0,2.451,915.0833,-0.987873,0.155266
2004-10-10,22.411,15.56,29.8047,61.8199,0.0024,2.6897,914.6005,-0.985056,0.172236
2004-10-11,20.176,18.1761,22.4474,84.6041,9.0117,1.4795,915.6348,-0.981947,0.189155
2004-10-12,21.2404,18.4696,25.8462,82.1105,8.8654,1.9018,916.1731,-0.978548,0.206018
2004-10-13,21.948,18.8767,26.9323,80.5451,1.0047,2.9111,915.1061,-0.97486,0.22282
2004-10-14,21.5872,20.0385,24.4755,86.7495,17.704,1.6958,915.3642,-0.970882,0.239557
2004-10-15,21.8211,19.554,26.257,85.5758,13.4082,2.8897,916.7311,-0.966618,0.256222
2004-10-16,21.0923,18.7272,25.0818,84.9505,5.3892,2.8718,916.6815,-0.962068,0.272811
2004-10-17,22.4038,18.0745,27.2499,66.9326,0.0,1.9916,914.6732,-0.957232,0.28932
2004-10-18,23.0922,19.2358,27.8812,69.0646,0.5021,1.9332,914.2036,-0.952114,0.305743
2004-10-19,21.8343,19.4401,25.6237,74.4113,9.9874,2.1808,914.1788,-0.946714,0.322076
2004-10-20,20.2626,18.3579,23.5486,76.3919,0.7586,3.0252,916.9629,-0.941034,0.338313
2004-10-21,18.2907,16.3282,20.7777,71.8322,0.2213,4.5312,919.0809,-0.935075,0.35445
2004-10-22,19.7654,16.2772,24.5774,71.0651,0.6289,3.7417,919.312,-0.928839,0.370483
2004-10-23,20.56,15.522,26.3235,67.864,0.2713,2.7845,916.8585,-0.922329,0.386405
2004-10-24,22.1775,17.4353,27.9516,65.1926,0.1798,2.4076,913.4911,-0.915546,0.402214
2004-10-25,21.6253,18.7197,25.7267,80.1938,9.0809,2.5341,910.6999,-0.908492,0.417903
2004-10-26,21.2513,18.1799,26.1269,86.6768,10.7675,2.295,911.8288,-0.901169,0.433469
2004-10-27,21.9691,18.1089,28.0327,77.5143,1.1206,2.1837,913.8376,-0.893579,0.448906
2004-10-28,22.106,17.7722,27.4214,67.8188,0.1097,2.6985,916.5126,-0.885725,0.46421
2004-10-29,20.5869,16.0103,26.614,67.011,0.0443,3.1125,918.375,-0.877609,0.479378
2004-10-30,21.8482,16.0588,28.5531,66.6206,0.0052,2.8033,918.006,-0.869233,0.494403
2004-10-31,24.004,17.9992,31.1257,63.8278,0.0,2.1485,915.8969,-0.8606,0.509282
2004-11-01,23.6323,19.1574,28.3692,68.5531,27.6895,1.8912,915.3837,-0.851712,0.52401
2004-11-02,22.5894,19.444,28.0015,80.1948,23.3097,2.4846,915.4206,-0.842572,0.538584
2004-11-03,23.3719,18.8487,29.1106,68.6542,0.6299,2.6459,914.2238,-0.833183,0.552997
2004-11-04,23.9925,19.1082,29.7848,64.1529,0.2747,2.1386,913.5753,-0.823547,0.567248
2004-11-05,23.4903,20.4446,26.822,72.4864,2.326,2.5765,914.1387,-0.813668,0.58133
2004-11-06,23.3339,19.5674,29.6693,78.7148,3.2048,1.3921,914.3895,-0.803548,0.59524
2004-11-07,20.6619,18.957,23.4889,87.801,10.5209,2.5003,916.6388,-0.79319,0.608975
2004-11-08,19.786,16.024,24.0984,73.3139,0.7133,3.8249,918.4889,-0.782597,0.622529
2004-11-09,21.1441,16.5445,26.9151,70.9926,0.0248,3.4752,917.8148,-0.771773,0.635898
2004-11-10,22.2927,17.0722,28.7742,68.9724,0.0281,3.2328,915.4799,-0.76072,0.64908
2004-11-11,22.9915,18.7048,28.279,64.5905,0.4478,3.9774,910.947,-0.749442,0.66207
2004-11-12,22.4255,19.9831,26.5361,75.3172,2.665,4.3331,909.7131,-0.737943,0.674863
2004-11-13,22.0354,15.2112,28.8502,60.7556,0.0,1.9334,913.0152,-0.726225,0.687457
2004-11-14,21.4715,16.7101,26.7682,67.5014,0.0334,3.3744,916.045,-0.714292,0.699848
2004-11-15,20.5587,17.2135,24.2407,78.5414,4.9124,3.2182,916.2926,-0.702148,0.712031
2004-11-16,19.8543,18.1049,23.6165,89.7856,31.467,2.1897,916.0135,-0.689796,0.724004
2004-11-17,20.3957,19.1714,22.5185,91.5933,16.3846,2.4844,914.4189,-0.67724,0.735762
2004-11-18,21.6788,19.494,25.8319,87.3266,5.6424,1.7964,913.4297,-0.664483,0.747303
2004-11-19,20.502,19.2,24.2289,89.801,18.0707,2.0958,912.0892,-0.65153,0.758623
2004-11-20,20.9836,17.5194,26.2889,83.631,1.4048,1.2473,912.4668,-0.638384,0.769718
2004-11-21,21.3497,17.6167,26.3628,67.1041,0.7257,2.3716,914.951,-0.62505,0.780585
2004-11-22,20.6845,16.7973,25.8095,66.0803,0.2284,2.949,916.891,-0.61153,0.791221
2004-11-23,21.8206,16.582,27.9471,63.246,0.0005,2.7539,917.7687,-0.597829,0.801624
2004-11-24,21.843,16.05,27.9894,62.7041,0.0005,2.1288,917.6047,-0.583951,0.811789
2004-11-25,23.3169,17.1774,29.0728,59.8716,0.0148,1.8388,916.0682,-0.569901,0.821713
2004-11-26,23.8791,18.9268,28.9865,63.4019,0.339,2.2488,913.8651,-0.555682,0.831395
2004-11-27,23.2335,18.4395,28.3459,69.5936,2.6183,2.0639,911.9895,-0.541298,0.840831
2004-11-28,21.1745,18.5567,25.8297,85.7998,11.7898,1.9205,911.2791,-0.526755,0.850017
2004-11-29,20.8444,18.1971,25.317,89.4225,29.2721,2.2449,909.9337,-0.512055,0.858953
2004-11-30,21.6901,18.906,26.7466,79.4958,1.0719,1.5458,911.9427,-0.497204,0.867634
2004-12-01,21.2396,17.6157,25.7832,71.284,1.2817,3.1756,914.9375,-0.482206,0.876058
2004-12-02,20.8238,18.2821,24.8446,72.9927,0.3877,3.97,917.062,-0.467065,0.884223
2004-12-03,18.8711,17.3391,20.1798,81.7047,10.191,3.1078,917.4634,-0.451786,0.892126
2004-12-04,21.3015,17.3753,26.0893,82.0848,0.6723,2.3585,917.5816,-0.436373,0.899766
2004-12-05,22.8971,18.8381,28.0938,79.8908,8.872,1.0554,916.487,-0.420831,0.907139
2004-12-06,22.7588,19.0654,27.0309,80.3401,7.9451,1.7987,914.2533,-0.405165,0.914244
2004-12-07,21.7903,18.8138,27.963,83.8129,16.8052,1.9218,913.4452,-0.389378,0.921078
2004-12-08,21.9075,18.6567,27.4681,83.5153,18.312,2.2465,912.8914,-0.373477,0.92764
2004-12-09,22.3473,18.9147,27.9261,82.9996,4.9853,1.9379,912.4713,-0.357464,0.933927
2004-12-10,21.6692,18.7808,26.0113,86.5356,14.4796,2.0393,911.446,-0.341347,0.939938
2004-12-11,20.401,18.3961,23.1794,86.346,6.2327,1.1221,911.0912,-0.325128,0.94567
2004-12-12,20.7385,16.6385,26.1535,78.9824,2.7113,1.8061,911.9746,-0.308812,0.951123
2004-12-13,21.9694,16.785,28.5025,72.9354,0.8183,1.7835,913.9198,-0.292406,0.956294
2004-12-14,23.2113,18.2205,29.3766,66.0822,0.0887,1.8733,915.6255,-0.275913,0.961183
2004-12-15,23.5757,19.1811,29.2884,67.1144,0.4563,2.6843,915.6205,-0.259338,0.965787
2004-12-16,24.1834,19.7095,30.1338,70.2704,0.3619,2.0275,914.5239,-0.242687,0.970105
2004-12-17,23.8111,19.846,28.341,73.9309,0.4315,1.6333,913.4536,-0.225964,0.974136
2004-12-18,23.4215,19.305,28.3612,72.4675,1.4353,2.0231,914.0137,-0.209174,0.977879
2004-12-19,20.9645,19.8147,22.8562,89.4194,13.4211,2.3772,914.591,-0.192322,0.981332
2004-12-20,21.8768,19.9217,27.5291,87.7109,22.8076,2.3788,913.4826,-0.175413,0.984495
2004-12-21,20.7562,19.7364,22.8289,92.3299,13.3896,1.5178,913.5619,-0.158452,0.987367
2004-12-22,18.7111,16.9324,19.8389,91.577,13.6604,3.0242,914.1948,-0.141444,0.989946
2004-12-23,18.0012,15.7839,21.5747,94.4223,31.0864,3.9083,912.0095,-0.124395,0.992233
2004-12-24,20.5313,18.7941,24.9297,92.0223,26.6328,2.3522,911.2916,-0.107308,0.994226
2004-12-25,22.0809,18.6817,27.8188,83.7931,4.1199,2.078,913.2126,-0.09019,0.995925
2004-12-26,22.8415,18.7312,27.1088,82.1398,5.0421,1.8469,914.5689,-0.073045,0.997329
2004-12-27,21.6166,18.7599,26.1197,84.3874,2.0909,1.7004,913.735,-0.055879,0.998438
2004-12-28,23.3231,19.3788,29.1519,74.1387,1.0371,1.4733,913.3771,-0.038696,0.999251
2004-12-29,23.6101,19.2966,29.8545,74.4668,0.7577,1.9994,915.8225,-0.021501,0.999769
2004-12-30,23.6926,19.2631,29.1137,76.4622,2.0542,2.3137,916.6782,-0.004301,0.999991
2004-12-31,23.4894,19.2595,29.9819,78.6754,2.3932,1.1195,915.7293,0.012901,0.999917
2005-01-01,24.3071,18.5029,30.0988,70.643,0.1636,1.7951,915.1556,0.017202,0.999852
2005-01-02,22.4159,19.1322,26.3943,75.8989,7.637,2.1081,916.7798,0.034398,0.999408
2005-01-03,21.7822,18.0431,27.6795,78.5687,4.0765,2.5879,916.6091,0.051584,0.998669
2005-01-04,20.6252,18.6924,23.8601,87.5529,9.8553,2.6199,914.8787,0.068755,0.997634
2005-01-05,21.0364,19.2148,24.4787,90.6217,23.0613,4.0771,913.6921,0.085906,0.996303
2005-01-06,22.1478,20.4977,25.7951,87.4491,12.7397,2.1368,914.7749,0.103031,0.994678
2005-01-07,23.2769,20.6123,28.1078,84.8476,7.1239,1.1669,915.4186,0.120126,0.992759
2005-01-08,22.8893,19.6957,28.0194,85.5189,20.6175,1.2526,914.5712,0.137185,0.990545
2005-01-09,23.4397,19.7774,28.6982,80.3854,11.7378,2.0322,912.9175,0.154204,0.988039
2005-01-10,23.917,20.1204,28.9299,79.6486,6.6147,2.0598,911.9025,0.171177,0.98524
2005-01-11,22.5924,20.3199,26.0222,87.8101,24.1699,1.4222,912.2105,0.188099,0.98215
2005-01-12,22.4755,20.2578,26.2016,89.3196,16.705,1.7117,911.7066,0.204966,0.978769
2005-01-13,23.383,17.9511,29.3466,76.2565,1.3895,1.5052,911.5691,0.221772,0.975099
2005-01-14,23.7984,18.2871,29.1456,63.5059,0.0086,2.3732,911.0616,0.238513,0.971139
2005-01-15,23.6837,18.8807,28.7276,73.215,2.0556,2.5205,910.2705,0.255182,0.966893
2005-01-16,25.1882,22.5095,28.8585,79.2586,4.7274,2.2066,909.8023,0.271777,0.96236
2005-01-17,23.0405,21.1925,26.9148,87.9015,23.6521,2.0084,910.3848,0.288291,0.957543
2005-01-18,21.917,20.1287,25.3255,90.0312,35.9254,2.0364,911.2637,0.304719,0.952442
2005-01-19,21.3724,20.3553,22.5341,92.5155,26.4673,2.0618,911.77,0.321058,0.94706
2005-01-20,22.0119,19.7306,25.1854,88.8158,9.9764,2.7366,912.0262,0.337301,0.941397
2005-01-21,22.1821,19.6047,26.1967,88.0099,12.9414,1.406,913.8951,0.353445,0.935455
2005-01-22,23.6121,20.417,29.2707,81.5309,2.8653,1.5749,915.947,0.369484,0.929237
2005-01-23,24.0811,19.0419,29.8154,78.4507,0.4749,1.334,915.014,0.385413,0.922744
2005-01-24,24.6706,20.9407,29.2685,78.2951,6.9718,1.9173,912.991,0.401229,0.915978
2005-01-25,23.505,19.6348,28.7726,82.3437,9.5172,2.4302,911.0219,0.416926,0.90894
2005-01-26,21.754,19.7127,24.1685,88.6298,25.0621,2.0143,913.1799,0.432499,0.901634
2005-01-27,19.6766,17.4988,21.5799,83.1864,3.9721,3.3676,917.4299,0.447945,0.894061
2005-01-28,19.9713,17.9456,23.3052,87.0331,5.9695,3.0126,917.2202,0.463258,0.886224
2005-01-29,20.2329,18.5649,22.0929,89.085,10.6828,2.8528,915.1183,0.478434,0.878124
2005-01-30,21.0662,18.8072,24.4298,80.3065,1.802,2.6374,914.0622,0.493468,0.869764
2005-01-31,21.6945,14.9683,28.1256,72.7362,0.4125,2.2711,913.3124,0.508356,0.861147
2005-02-01,22.59,17.5826,28.6094,75.3144,3.9854,1.9696,911.6975,0.523094,0.852275
2005-02-02,20.5392,18.4044,24.0169,86.1293,18.6172,2.3904,913.0109,0.537677,0.843151
2005-02-03,23.1697,19.162,27.913,79.3874,4.7908,1.9745,915.7725,0.552101,0.833777
2005-02-04,23.079,19.7688,29.0562,83.7294,15.4204,1.8802,917.7591,0.566362,0.824157
2005-02-05,21.5617,18.3875,26.0791,86.3759,16.6616,1.8427,918.4485,0.580455,0.814292
2005-02-06,22.2082,16.9825,28.5079,70.7453,0.0992,2.1426,918.1257,0.594376,0.804187
2005-02-07,20.8394,14.3844,26.7712,61.8541,0.0,3.0337,917.4311,0.608121,0.793844
2005-02-08,20.762,14.8251,26.6108,59.5261,0.0,3.5524,917.4085,0.621687,0.783266
2005-02-09,20.6833,16.2084,25.8538,63.6252,0.0,3.4955,917.2822,0.635068,0.772456
2005-02-10,21.216,16.9813,26.0093,66.8421,0.1411,2.3859,914.4617,0.648262,0.761418
2005-02-11,21.7171,15.8286,27.3905,66.684,0.0262,2.4797,911.0849,0.661263,0.750154
2005-02-12,22.5261,17.4834,27.4957,68.924,0.7343,2.0496,909.5922,0.674069,0.738668
2005-02-13,21.8795,16.9333,27.4567,73.0512,2.986,2.1717,910.2869,0.686676,0.726964
2005-02-14,22.1496,15.4006,28.9082,67.3642,0.1512,2.331,910.4015,0.699079,0.715044
2005-02-15,22.7916,18.2984,28.2783,73.4504,0.2346,1.5848,909.9439,0.711276,0.702913
2005-02-16,23.6583,19.637,28.7144,69.5815,1.2388,2.0637,911.2295,0.723262,0.690574
2005-02-17,23.2545,20.1299,28.2288,78.142,0.5383,2.1117,913.9571,0.735034,0.678031
2005-02-18,23.0473,17.8401,28.9561,78.0892,0.8941,2.1385,915.4397,0.746588,0.665287
2005-02-19,22.8101,19.5434,28.5219,80.0535,2.8811,1.3704,915.5657,0.757922,0.652346
2005-02-20,23.1877,17.7061,29.1328,73.7769,0.6638,1.4601,914.3056,0.769031,0.639212
2005-02-21,22.9164,16.3188,29.1274,65.6105,0.0,1.4362,913.3986,0.779913,0.625889
2005-02-22,23.1596,17.0645,29.3846,66.2223,0.0,2.2096,913.2902,0.790563,0.61238
2005-02-23,24.8671,18.9452,30.9823,62.0896,0.0038,1.5014,914.3728,0.80098,0.598691
2005-02-24,25.5714,19.6078,31.4061,62.1345,0.0982,1.6197,915.9889,0.81116,0.584824
2005-02-25,24.445,20.2984,29.9602,71.5878,5.0387,1.5504,914.9546,0.8211,0.570784
2005-02-26,22.3072,19.2845,27.8784,86.3688,13.3195,1.7749,912.9981,0.830797,0.556576
2005-02-27,22.4205,20.7482,25.7971,87.0586,9.8028,1.7614,912.9119,0.840248,0.542202
2005-02-28,23.0762,19.7443,29.7718,84.2387,1.1301,1.1595,914.2028,0.84945,0.527668
2005-03-01,24.263,19.0612,29.9676,74.7156,0.9532,1.2909,914.5907,0.858402,0.512978
2005-03-02,22.6414,19.3973,26.5021,71.8096,1.2155,2.8126,916.0438,0.867099,0.498137
2005-03-03,18.8182,17.6899,20.9926,90.751,14.8377,3.1014,917.2571,0.875539,0.483147
2005-03-04,19.4675,17.3792,23.5728,86.097,14.3447,2.8134,916.8991,0.88372,0.468015
2005-03-05,21.0299,16.6381,27.6763,78.9609,0.7472,1.8049,917.1046,0.89164,0.452745
2005-03-06,21.299,15.7055,27.7767,75.8937,0.3648,1.7119,916.1349,0.899296,0.43734
2005-03-07,22.8616,18.5523,28.2128,72.0392,0.0339,2.0414,915.4466,0.906686,0.421806
2005-03-08,23.6731,18.9323,29.3591,70.836,0.3967,1.9322,915.607,0.913808,0.406147
2005-03-09,24.2502,19.2009,29.4016,74.3608,0.3037,1.8512,914.5107,0.920659,0.390368
2005-03-10,24.2536,19.5897,28.5895,75.9816,1.1964,1.857,913.8149,0.927238,0.374474
2005-03-11,23.4792,19.0688,28.9651,79.6373,0.6638,1.3904,914.8152,0.933542,0.358468
2005-03-12,24.1527,18.6428,30.4619,75.9995,0.597,1.1972,914.1831,0.93957,0.342357
2005-03-13,24.6446,19.5253,29.4011,66.3515,0.0372,2.4247,913.6288,0.94532,0.326144
2005-03-14,24.0305,20.0099,29.1644,72.438,0.2046,2.8254,911.7182,0.95079,0.309835
2005-03-15,23.7075,21.4785,26.4047,78.9763,7.0009,2.8832,912.0079,0.955979,0.293434
2005-03-16,21.8818,20.0879,25.9791,88.2496,25.1927,2.6933,915.1847,0.960885,0.276946
2005-03-17,21.5434,20.1596,23.6346,92.0477,24.9982,0.9034,915.5981,0.965507,0.260376
2005-03-18,21.766,19.6007,25.1955,91.9701,27.5354,1.0686,914.6524,0.969843,0.24373
2005-03-19,22.3922,18.2883,28.2954,82.8856,4.2686,1.0714,914.2449,0.973892,0.227011
2005-03-20,22.2795,18.9038,25.9733,84.1796,7.8177,1.6104,915.3489,0.977653,0.210225
2005-03-21,21.8209,20.4875,24.702,89.2361,11.9772,1.371,916.2405,0.981125,0.193376
2005-03-22,22.3564,19.6511,26.0998,87.264,7.853,1.4434,916.8086,0.984306,0.176471
2005-03-23,23.3336,19.7856,28.2036,85.235,6.7563,1.4058,917.5884,0.987196,0.159513
2005-03-24,22.3749,19.5947,26.8581,87.3004,10.4427,1.4803,917.2928,0.989794,0.142508
2005-03-25,21.9482,19.6768,25.3784,88.2145,23.6201,1.4467,916.5204,0.992099,0.125461
2005-03-26,21.0845,17.6732,25.0851,81.8997,0.8168,2.2372,916.1019,0.99411,0.108377
2005-03-27,21.8298,18.5617,26.7726,76.5017,1.1873,2.4865,916.0376,0.995827,0.091261
2005-03-28,22.6065,18.3199,28.1484,71.8447,0.5174,2.3576,915.8866,0.99725,0.074117
2005-03-29,22.0837,18.7768,26.8599,73.5851,0.3362,2.6023,916.1236,0.998377,0.056952
2005-03-30,22.2043,17.3632,28.0353,74.9059,0.4921,1.6561,916.6464,0.999209,0.03977
2005-03-31,23.1465,18.8514,28.3701,70.9238,0.0982,2.1693,916.7543,0.999745,0.022576
2005-04-01,23.2016,19.5317,28.3564,75.3243,0.3803,2.4576,917.0428,0.999986,0.005376
2005-04-02,23.3504,18.4726,28.2176,76.4562,0.6566,2.2119,917.2024,0.99993,-0.011826
2005-04-03,23.9317,19.2082,29.2769,76.0114,0.0567,1.7491,917.0248,0.999579,-0.029025
2005-04-04,24.4557,19.0326,29.4217,72.7671,0.2146,1.5074,917.381,0.998932,-0.046215
2005-04-05,23.7945,20.075,29.6558,79.4813,3.2272,1.719,918.2753,0.997989,-0.063391
2005-04-06,23.9083,20.2808,29.0158,81.1102,1.9417,2.0632,919.4175,0.996751,-0.080549
2005-04-07,24.0786,20.937,28.8317,76.8674,0.422,2.3743,918.1347,0.995218,-0.097683
2005-04-08,23.939,18.9827,30.1035,76.3504,0.2742,1.1118,917.4867,0.99339,-0.114788
2005-04-09,24.1851,19.2928,29.9547,71.8358,0.0682,2.0237,917.518,0.991269,-0.131859
2005-04-10,23.9048,19.4993,29.455,70.0057,0.0,2.3,917.6619,0.988854,-0.14889
2005-04-11,23.3186,17.8626,29.0405,67.9121,0.0,1.9352,916.9243,0.986146,-0.165878
2005-04-12,23.0556,18.0571,29.5257,72.4606,0.4683,1.4035,917.5754,0.983147,-0.182817
2005-04-13,23.2823,17.6443,29.9162,68.9959,0.0176,1.9105,918.1026,0.979857,-0.199702
2005-04-14,23.0262,18.6005,28.3034,66.7091,0.0019,2.4338,917.8211,0.976277,-0.216527
2005-04-15,22.5241,17.7971,27.9519,70.0627,0.1907,1.7959,917.2323,0.972408,-0.233289
2005-04-16,23.0739,17.1966,28.615,69.4982,0.4439,0.9905,916.9649,0.968251,-0.249981
2005-04-17,23.2962,19.055,29.9116,74.473,1.3618,1.6114,917.3868,0.963807,-0.266599
2005-04-18,22.227,17.9223,26.9772,74.1367,0.3138,1.915,916.8943,0.959079,-0.283139
2005-04-19,22.0937,18.3079,27.3327,73.4236,0.3352,1.7345,916.5655,0.954067,-0.299595
2005-04-20,21.7034,17.3741,27.4357,75.1643,0.608,1.6094,916.2736,0.948772,-0.315962
2005-04-21,21.4461,18.4065,25.4869,75.8012,1.2002,1.5419,915.8428,0.943196,-0.332235
2005-04-22,21.2998,16.9355,27.5327,77.3235,0.6227,1.4973,915.7089,0.937342,-0.348411
2005-04-23,21.5993,18.3895,26.6038,75.9221,0.2174,2.1383,915.8486,0.93121,-0.364483
2005-04-24,21.5085,16.7299,27.684,74.8747,0.7081,1.3731,916.3039,0.924803,-0.380447
2005-04-25,20.8843,17.0312,24.8109,79.0721,0.5879,2.1423,915.1894,0.918121,-0.396299
2005-04-26,19.8706,17.5175,22.4302,86.7311,3.3641,2.2915,916.0782,0.911169,-0.412034
2005-04-27,18.1868,15.8695,21.2908,76.4236,0.1402,1.8516,917.7396,0.903946,-0.427646
2005-04-28,18.2469,15.9457,20.5661,80.169,4.7259,2.4557,917.2802,0.896456,-0.443132
2005-04-29,20.1457,17.8737,24.5522,86.7187,7.3047,1.3748,918.0358,0.888701,-0.458487
2005-04-30,19.2711,17.2291,22.6537,85.6975,8.3728,2.326,917.9473,0.880683,-0.473706
2005-05-01,17.2023,12.6148,23.4125,75.312,0.0,2.1982,919.3133,0.872404,-0.488785
2005-05-02,17.0719,12.0871,22.7179,73.1334,0.0,1.4733,919.6324,0.863867,-0.50372
2005-05-03,17.3552,11.8964,22.7371,70.4288,0.0,2.4346,920.2026,0.855075,-0.518505
2005-05-04,17.3424,12.8463,22.913,71.6597,0.0024,2.6955,921.2397,0.846029,-0.533137
2005-05-05,17.8007,12.2912,24.1206,69.4585,0.001,2.2376,920.973,0.836733,-0.547611
2005-05-06,18.0798,13.9922,23.1636,72.9777,0.0148,2.1579,919.8912,0.827189,-0.561923
2005-05-07,19.3283,15.6861,23.8046,67.0893,0.0,1.4847,919.1063,0.817401,-0.576069
2005-05-08,19.4944,14.4871,25.2365,64.9253,0.0076,1.8351,919.5013,0.807371,-0.590044
2005-05-09,19.8486,16.7682,23.786,73.637,0.5155,2.3335,920.6292,0.797102,-0.603845
2005-05-10,19.5598,17.0558,24.0285,76.4217,0.0377,1.4817,919.6363,0.786597,-0.617467
2005-05-11,20.4415,15.5323,27.2404,74.6309,0.0024,1.7008,919.4117,0.775859,-0.630907
2005-05-12,20.8201,16.5623,27.1817,72.618,0.0,2.1749,918.8337,0.764891,-0.644159
2005-05-13,21.4368,16.666,26.6986,69.1138,0.011,2.2591,919.1642,0.753698,-0.657221
2005-05-14,21.2938,16.3646,26.6291,69.8439,0.0,2.4896,918.3534,0.742281,-0.670089
2005-05-15,21.3279,16.5946,26.8125,67.2882,0.0,1.6027,917.8088,0.730644,-0.682758
2005-05-16,20.3932,13.9326,26.9151,70.6478,0.0,1.6647,917.0684,0.718792,-0.695225
2005-05-17,21.3178,15.7584,26.4908,70.4271,0.0,1.0312,916.1996,0.706727,-0.707487
2005-05-18,21.3254,15.5578,27.3824,67.8862,0.0,1.4819,915.0189,0.694452,-0.719539
2005-05-19,21.1038,15.1234,27.2176,70.6803,0.0,1.4385,913.7276,0.681972,-0.731378
2005-05-20,21.3968,14.6579,27.2971,69.4285,0.0014,1.5744,914.0855,0.66929,-0.743001
2005-05-21,22.1524,18.7443,26.9788,66.1924,0.0,2.7181,913.3293,0.656411,-0.754404
2005-05-22,18.9708,17.5618,22.3794,80.4842,3.664,1.3902,913.5987,0.643337,-0.765584
2005-05-23,18.4154,16.8702,20.5999,92.1252,11.1828,2.0799,914.2799,0.630072,-0.776537
2005-05-24,19.4601,17.0809,22.1368,87.4452,3.4969,2.3313,913.8602,0.616621,-0.78726
2005-05-25,18.576,15.9615,20.9846,86.0546,17.0202,2.7981,912.2019,0.602988,-0.79775
2005-05-26,18.6874,15.8817,22.8408,79.9795,0.3595,1.4882,917.9946,0.589176,-0.808005
2005-05-27,17.9855,13.8418,23.8769,72.8431,0.0,2.5715,921.4054,0.57519,-0.81802
2005-05-28,17.3625,13.5676,22.3871,72.3617,0.0,2.9805,922.2257,0.561034,-0.827793
2005-05-29,18.3709,13.7432,23.0134,76.5641,0.0401,3.3677,922.1283,0.546711,-0.837321
2005-05-30,19.1252,15.5978,23.2547,79.2974,0.4354,3.0699,923.1313,0.532227,-0.846602
2005-05-31,19.8297,17.6949,23.8968,74.6371,0.052,3.3246,922.732,0.517586,-0.855631
2005-06-01,19.1122,16.7951,22.9808,78.1623,0.0868,2.7791,922.3226,0.502791,-0.864408
2005-06-02,19.0955,16.8763,23.3332,77.0277,0.0052,2.9994,921.2963,0.487847,-0.872929
2005-06-03,18.5252,14.8148,23.8452,77.5346,0.3805,2.3281,921.4292,0.472759,-0.881192
2005-06-04,18.7327,15.489,23.8773,77.4606,0.0443,2.8178,922.2212,0.457531,-0.889193
2005-06-05,18.2603,15.0649,23.8503,74.1896,0.0019,3.0368,922.706,0.442168,-0.896932
2005-06-06,17.7098,14.088,23.2035,76.4899,0.0019,2.3734,921.3858,0.426674,-0.904405
2005-06-07,17.4237,14.266,22.0275,79.9895,0.1559,2.447,920.1805,0.411054,-0.911611
2005-06-08,17.193,12.2927,23.9615,76.5986,0.0,1.5169,920.55,0.395312,-0.918547
2005-06-09,17.7798,12.5289,24.3029,74.379,0.0024,1.9587,920.9818,0.379453,-0.925211
2005-06-10,17.9356,12.8592,23.4085,74.8056,0.0,2.2963,920.5479,0.363482,-0.931601
2005-06-11,18.2128,13.9683,24.1657,73.5856,0.0658,1.9178,919.9252,0.347403,-0.937716
2005-06-12,18.2204,12.7208,24.4779,72.7388,0.0,1.6407,919.7131,0.331221,-0.943553
2005-06-13,18.2383,13.8344,24.2422,75.2915,0.0,1.9686,919.0932,0.314942,-0.949111
2005-06-14,19.4795,15.0165,25.2149,66.6239,0.0,1.5242,919.7012,0.298569,-0.954388
