date,temp_mean_c,temp_max_c,temp_min_c
2024-10-09,25.0,34.2,19.2
2024-10-10,20.5,23.6,18.2
2024-10-11,21.7,28.2,17.6
2024-10-12,22.3,27.0,19.4
2024-10-13,21.8,28.0,16.4
2024-10-14,21.7,28.0,16.7
2024-10-15,20.3,26.4,14.6
2024-10-16,21.6,29.3,15.2
2024-10-17,23.6,30.5,16.5
2024-10-18,23.0,30.5,18.0
2024-10-19,20.7,24.5,18.6
2024-10-20,18.8,21.6,17.2
2024-10-21,20.1,23.8,16.7
2024-10-22,22.3,27.5,18.0
2024-10-23,22.8,28.8,17.0
2024-10-24,22.4,28.4,18.9
2024-10-25,20.9,24.1,18.3
2024-10-26,23.6,30.2,19.1
2024-10-27,21.9,26.0,17.4
2024-10-28,19.6,23.8,16.9
2024-10-29,20.4,26.5,16.5
2024-10-30,21.1,26.5,16.9
2024-10-31,20.8,26.5,15.4
2024-11-01,21.2,26.6,16.0
2024-11-02,22.4,28.0,16.5
2024-11-03,21.0,23.4,18.8
2024-11-04,20.0,24.2,18.5
2024-11-05,19.9,24.1,18.2
2024-11-06,21.5,25.9,17.5
2024-11-07,21.2,26.6,18.4
2024-11-08,20.4,22.8,18.9
2024-11-09,20.1,24.1,17.5
2024-11-10,20.6,26.8,15.0
2024-11-11,21.0,27.1,15.4
2024-11-12,22.4,27.9,15.8
2024-11-13,19.4,21.5,17.5
2024-11-14,19.9,25.1,16.4
2024-11-15,19.9,23.5,17.4
2024-11-16,18.8,20.1,17.8
2024-11-17,20.0,24.9,16.2
2024-11-18,21.8,27.0,16.5
2024-11-19,23.0,28.3,17.6
2024-11-20,23.7,29.5,18.7
2024-11-21,22.7,29.7,19.4
2024-11-22,20.7,25.3,17.6
2024-11-23,20.6,25.9,17.0
2024-11-24,19.6,24.4,14.7
2024-11-25,19.7,25.3,14.8
2024-11-26,22.3,29.8,14.9
2024-11-27,24.6,31.0,17.0
2024-11-28,25.9,31.9,19.2
2024-11-29,22.9,26.5,19.4
2024-11-30,24.8,31.4,18.6
2024-12-01,24.7,30.9,19.0
2024-12-02,24.4,29.6,20.2
2024-12-03,22.3,26.2,20.1
2024-12-04,21.8,25.5,18.2
2024-12-05,21.4,25.3,17.6
2024-12-06,24.1,29.5,19.6
2024-12-07,23.8,29.9,17.5
2024-12-08,24.6,31.0,17.6
2024-12-09,24.7,31.4,19.0
2024-12-10,22.6,27.9,19.1
2024-12-11,21.9,26.8,18.4
2024-12-12,21.3,26.0,16.9
2024-12-13,21.0,26.1,17.1
2024-12-14,21.1,27.1,18.2
2024-12-15,20.0,24.4,18.4
2024-12-16,20.8,25.3,17.7
2024-12-17,21.5,26.9,17.3
2024-12-18,21.4,27.4,16.0
2024-12-19,22.5,27.4,18.1
2024-12-20,22.2,27.6,18.9
2024-12-21,20.8,24.6,18.9
2024-12-22,20.8,24.6,19.1
2024-12-23,21.8,27.5,18.5
2024-12-24,22.2,26.6,18.6
2024-12-25,21.9,27.7,18.0
2024-12-26,20.8,22.9,19.3
2024-12-27,20.2,22.4,19.1
2024-12-28,21.0,25.7,18.3
2024-12-29,20.2,24.2,17.8
2024-12-30,20.6,26.2,17.4
2024-12-31,20.4,26.4,16.5
